date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2021-07-30,527,37,1521,23,160,0,8,13483,264,67,221,514,668,132,106,13862,14,1184,1764,49,0,0,2,0,2,45,0,40378,0,3,346,7,215,668,0,910,42,2,0,1,1341,53,9462,1,30,0,1608,93,170,8736,74,655,210,311,1085,2,0,331,871,45,561,0,1,197,667,395,2,0,1163,748,24309,0,14,0,2712,2592,0,25,2843,1,0,3394,163,64,86,0,2550,2,64,125,41649,41168,24715,12597,1501,0,2280,6613,180,10831,760,8304,945,0,70,766,958,244,82,923,0,0,2914,0,377,54,0,7,668,16840,107,8,111,0,360,0,19346,0,154,20,1294,143,0,9128,2290,5127,533,2467,3397,1,0,0,9,590,74,344,0,4950,,116,915,0,390,0,8537,156,2595,172,153,23016,971,0,7,14,0,3,0,10,14,0,1075,353,55,11,139,60,116,0,0,12885,1539,35,24753,2460,0,69,626,800,12,25,75,0,17345,49,102,,310,3508,22083,2,393,1510,1520,29294,190580,177,897,0,0,929,7717,0,16,956,1834
2021-07-31,631,45,1203,0,131,0,0,10356,243,79,253,538,633,163,106,9369,11,992,0,0,0,0,7,1548,0,0,0,35088,0,1,182,0,0,658,0,436,28,1,0,0,1142,77,9029,2,0,0,0,131,218,8875,58,635,147,355,739,0,0,395,828,47,0,0,2,249,464,341,1,0,1121,794,23689,173,0,0,3196,1806,0,18,2752,1,0,2956,124,28,65,0,0,0,0,158,41831,37284,19846,10215,1427,0,2675,6509,211,12422,562,0,1259,0,92,733,919,380,64,984,0,0,0,0,402,0,0,11,538,17786,123,10,94,0,268,0,18809,0,122,16,1286,142,0,7529,2078,4725,493,2280,2925,0,3,0,7,497,81,156,0,5026,,135,1195,44,303,2798,8141,153,2590,162,156,23264,860,0,4,29,0,0,0,0,8,3622,1045,298,53,4,120,86,136,0,45,12418,1442,0,0,2150,0,64,0,0,9,12,78,0,18912,154,174,,254,3419,22332,3,252,1459,1537,25760,41915,153,924,0,0,1040,8938,0,3,720,1370
2021-08-01,347,40,1172,0,38,0,0,6083,229,35,229,452,671,0,117,14844,17,958,0,0,0,15,3,393,3,0,0,20353,0,0,94,15,0,671,0,360,31,0,0,0,1171,96,9094,0,0,0,0,143,143,9747,44,742,118,0,893,1,8,362,226,49,0,0,0,128,241,200,2,0,632,519,19714,0,0,0,2654,1553,0,15,1603,3,0,1142,113,19,0,0,0,3,0,92,40134,30738,32511,9394,1098,0,1783,5320,342,10248,1041,15738,467,0,100,707,954,267,36,1147,695,0,4322,3,198,0,0,2,284,17150,115,3,80,0,282,0,6740,0,71,2,0,165,0,6189,1513,3480,363,1981,2304,0,4,0,14,407,72,226,978,4858,,123,820,0,310,1808,8724,90,2306,151,152,22264,648,0,1,0,0,0,0,0,0,1084,712,303,34,0,121,68,58,0,53,8730,1215,0,0,2537,0,51,0,0,20,14,68,0,18027,68,72,,119,5967,20890,2,268,1024,1519,24141,42888,52,889,0,0,907,7447,0,9,477,686
2021-08-02,484,25,1358,69,155,0,0,11183,137,42,224,364,431,0,98,15989,10,756,4303,0,0,0,6,639,0,130,8530,18875,0,1,393,3,425,560,0,215,8,1,0,0,910,90,6636,0,30,0,0,63,29,9279,23,277,75,276,785,1,0,393,0,51,878,31,12,86,408,268,0,0,1100,345,8160,432,21,0,1655,1520,1975,20,2154,0,0,632,113,0,0,80,3461,3,155,71,30549,22404,37189,12734,1352,579,3849,3185,0,8478,0,7527,591,0,48,805,897,199,26,597,0,0,2892,2,230,120,0,7,356,15764,86,2,64,0,229,480,6506,0,118,6,3074,92,0,4206,1421,3689,157,2279,2094,0,0,0,0,444,54,412,287,3582,,222,337,57,333,1244,8073,91,1190,150,137,22969,720,0,0,22,0,6,0,4,0,0,518,386,49,5,111,22,31,0,41,5574,1201,14,55939,2420,0,37,0,2019,22,14,69,0,17970,16,54,,109,1243,22898,0,230,804,1537,21687,112414,146,863,0,0,897,0,0,11,197,1309
2021-08-03,587,65,1307,19,100,0,0,14850,237,70,253,390,931,171,94,15776,5,581,1740,121,0,21,8,727,0,40,0,32496,0,0,462,0,13,577,0,2243,28,0,0,0,605,96,6929,0,0,0,4309,158,186,9629,65,493,157,336,810,2,0,190,104,53,0,0,5,207,839,467,2,0,1220,692,23919,379,0,587,4827,2547,518,31,3969,8,0,2789,78,90,120,150,0,4,26,111,42625,33900,39019,11644,884,110,3148,4841,306,12101,1904,7990,1085,0,110,785,797,250,112,1230,0,55,2139,2,410,52,4,2,516,17105,125,6,69,0,353,0,18911,0,161,29,0,219,0,8760,1429,4713,355,2448,2238,0,2,383,21,505,37,475,309,4722,,181,932,0,336,2207,6779,164,2076,170,233,21471,775,0,6,20,0,0,0,20,3,0,504,424,59,4,102,74,182,0,97,8988,1723,13,20327,2450,0,110,1860,1059,21,19,74,0,18901,118,129,,123,0,24832,0,112,1366,1548,21693,96732,138,899,0,0,882,16954,0,5,633,1580
2021-08-04,361,99,1495,31,88,0,8,13736,280,123,302,592,996,113,122,13817,11,967,2176,47,214,0,8,832,0,124,0,40537,0,0,429,8,0,583,0,980,48,0,0,1,726,85,7084,1,0,0,1795,151,271,9363,78,598,257,264,927,0,0,336,1387,57,0,17,4,243,1068,511,0,3,1187,872,28784,457,35,96,4233,3659,541,25,2855,5,0,4399,196,41,0,0,2815,2,59,120,42982,35867,39357,12713,1217,123,2968,6590,96,14312,897,8171,1335,0,221,851,696,290,97,1542,0,0,2484,1,535,102,0,11,675,19819,137,10,82,0,347,100,20685,0,196,14,1444,257,0,10603,1034,4051,187,2975,2787,0,1,0,5,747,164,478,293,5661,,140,1037,0,427,2416,7283,164,3203,164,271,22053,769,0,0,19,0,1,0,11,6,0,498,487,76,4,95,108,139,0,64,13263,1776,5,21874,2556,0,65,929,1033,18,21,71,0,20200,45,179,,183,5982,26822,0,202,1520,1519,29000,102985,141,923,0,0,766,7295,0,10,668,1091
2021-08-05,428,132,1289,12,111,0,9,13786,329,0,307,505,1196,67,120,12744,10,1143,1973,51,0,0,3,698,3,82,7354,39484,0,1,500,0,196,591,0,1523,35,0,0,2,1206,124,6540,1,0,0,1827,243,247,8399,72,575,227,255,932,1,0,326,1267,51,873,0,5,258,862,687,0,0,968,752,26460,489,0,113,3670,3457,381,33,2787,16,0,4068,0,50,146,19,794,6,72,155,44643,35764,38674,11871,1492,90,4435,7224,200,15317,697,8182,1571,0,195,718,840,206,70,1148,0,2,1997,2,241,68,0,0,537,20596,104,10,78,0,329,99,21569,0,159,21,2424,219,0,12039,1611,4132,237,3007,3401,0,0,0,6,566,219,560,296,4745,,130,818,0,400,1993,7992,176,2581,181,244,22564,754,0,0,17,0,0,0,1,2,0,811,579,71,7,98,65,139,0,77,13646,1704,9,21387,2654,0,102,864,1025,15,11,76,0,20920,80,0,,232,0,24297,13,165,1608,1508,29873,109108,161,951,0,0,763,7310,0,8,664,963
2021-08-06,449,149,1203,27,218,0,8,13549,303,262,353,563,1242,228,111,12606,12,1295,1819,56,0,25,1,0,2,75,0,42671,0,0,549,8,374,588,0,1552,35,2,0,1,1182,107,6980,0,0,0,1932,135,108,8886,81,580,167,206,865,3,0,317,829,57,0,12,3,241,980,584,0,0,752,738,25077,654,22,0,3780,3388,0,12,2924,9,0,3998,289,23,54,0,1755,2,52,105,38628,39532,34913,11435,1781,102,2904,6599,326,15807,531,7899,1561,0,271,596,658,267,80,1461,0,0,1879,6,777,50,0,0,503,20889,131,18,48,0,365,0,21563,0,241,12,0,279,0,11358,1490,3588,274,2430,2940,0,0,0,7,565,325,426,0,4720,,169,0,0,348,1496,10529,172,2377,218,230,22073,629,0,3,25,0,0,0,4,3,5121,917,564,0,7,97,86,145,0,0,13523,1822,10,21561,2794,0,137,845,1167,12,12,73,0,21379,161,327,,0,2448,23957,10,322,1668,1520,31482,251310,140,974,0,0,979,4315,0,27,680,956
2021-08-07,430,139,1140,0,105,0,0,9803,298,109,277,607,1289,0,101,8136,0,1213,0,0,0,0,0,467,5,0,0,39533,0,0,392,3,0,522,0,585,34,0,0,0,938,96,6051,1,0,0,0,170,233,8893,67,525,149,269,946,0,0,322,0,61,0,0,0,230,410,585,0,0,682,165,25857,0,0,98,4216,2761,316,15,2746,8,0,3998,370,62,89,0,0,7,0,125,39070,31753,26439,7973,1828,90,4221,6897,315,15821,396,8604,1205,0,352,501,681,0,63,1593,0,0,0,0,517,0,0,0,481,19257,113,4,71,0,361,0,20018,0,131,0,972,285,1,10609,1273,3651,319,2231,2418,0,6,0,6,473,376,262,0,4455,,0,1717,0,323,1571,10996,180,2621,199,255,21727,650,0,8,66,0,0,0,0,2,0,648,584,0,3,81,67,132,0,53,12310,1728,0,0,1820,0,64,0,0,10,10,70,0,21838,89,169,,527,2909,25100,5,248,1647,1545,28233,60479,65,912,0,0,1155,12275,0,0,527,445
2021-08-08,218,182,1020,0,70,0,10,6141,234,84,302,553,1220,118,111,10299,16,979,0,0,0,0,0,434,4,0,0,13894,32,8,176,11,0,556,0,582,42,0,0,1,854,125,4350,0,0,0,0,182,213,9427,67,599,180,366,821,3,149,344,646,65,0,11,0,126,273,424,0,0,657,1322,20460,0,0,0,3344,2240,1476,11,1850,7,14,1004,0,24,50,0,0,2,0,55,35499,26415,39619,8346,1837,75,3156,5733,379,14526,986,7747,800,0,269,555,602,614,74,1552,0,0,3019,2,377,0,0,91,221,18688,113,5,59,0,240,0,7573,0,75,1,2534,279,0,8990,653,3027,229,2137,2292,0,4,0,5,471,398,370,686,4040,,296,979,0,255,1217,9575,122,1982,217,208,22271,448,0,3,58,0,1,0,0,0,0,681,457,0,2,78,54,68,0,77,9978,1492,0,0,3951,0,85,0,0,16,7,68,0,19983,54,146,,129,2546,22699,9,249,1214,1410,27117,32729,146,897,0,0,0,9904,0,34,387,437
2021-08-09,320,69,992,0,85,0,10,10180,140,74,380,450,1101,257,101,11463,9,742,4653,61,0,0,2,975,1,211,8197,15542,0,59,774,4,712,508,0,3209,26,0,0,2,953,143,4023,0,77,0,3785,19,44,7950,15,389,104,96,935,1,21,130,0,83,0,0,13,147,678,440,0,0,603,449,5775,1443,25,0,2236,2220,0,9,2593,7,0,604,122,0,10,63,0,2,156,107,28204,20709,40808,9619,1411,85,5923,4200,281,12178,929,7270,745,0,263,519,483,169,41,751,240,0,2001,5,305,133,0,5,215,17236,108,5,56,0,241,528,6513,0,177,18,0,210,0,5043,725,3611,160,2609,2026,0,12,0,0,422,139,497,236,3884,,0,523,0,269,503,8798,64,1094,210,181,21554,544,0,6,76,0,0,0,11,5,0,433,752,0,0,72,33,47,0,64,6756,1539,21,39638,2953,0,44,0,3145,19,8,69,0,19603,50,72,,128,2968,23731,0,152,906,1321,24962,165466,101,856,0,0,816,9334,0,22,152,526
2021-08-10,235,220,979,37,143,0,0,12412,313,107,367,601,1736,121,129,11164,5,607,1748,79,457,31,4,0,4,159,0,35462,0,34,805,1,0,499,0,1334,34,2,4044,1,507,111,3948,0,0,0,1882,149,246,8936,73,446,169,307,1004,0,24,211,0,86,0,0,0,289,1060,882,0,0,264,781,27815,1075,0,0,5697,3282,451,18,4614,5,2,3254,143,76,0,0,3093,4,35,56,38353,32081,39139,9970,1509,71,4164,5624,316,10733,926,8245,1183,0,562,595,471,315,125,1558,2,0,2134,12,535,42,0,6,439,19991,114,5,51,0,286,99,19555,0,193,29,957,332,0,9778,1166,4434,304,3194,2212,0,2,398,10,610,517,666,0,4856,,182,900,0,291,1186,8442,199,2232,220,312,20765,600,0,0,36,2,2,0,13,1,0,336,792,51,0,0,119,216,0,110,6540,2219,18,15680,2904,390,57,2283,1911,20,8,72,350,19843,138,158,,213,0,26597,8,80,1394,1334,23339,117226,114,891,0,0,1549,8043,0,11,629,405
2021-08-11,278,286,844,18,108,0,24,11397,391,155,372,902,2396,0,161,10420,11,966,2609,94,0,0,1,1558,8,179,0,35443,0,54,782,6,375,486,390,1960,59,1,0,0,644,81,5368,0,0,0,2128,184,381,8605,123,573,271,140,1162,6,0,282,0,91,1758,0,4,344,767,873,0,0,568,844,31852,942,42,317,5352,5487,345,17,3472,14,0,4618,199,37,164,0,3163,1,80,170,41195,30625,42541,8635,1819,59,7668,6921,334,16028,511,8174,1974,0,888,424,382,285,120,2591,0,21,2472,10,626,61,0,4,378,20780,112,10,87,0,280,0,22711,0,256,14,1433,349,0,9153,1185,3739,96,2616,2156,0,9,0,14,790,588,322,476,4934,,254,977,6,384,1482,11884,196,2948,227,326,20958,619,0,10,33,0,5,0,3,2,0,572,921,104,9,117,97,247,0,64,7478,1986,2,17023,6228,0,119,1236,2124,29,16,70,0,21038,153,135,,315,3136,27356,15,112,1735,1287,29289,153014,152,903,0,0,0,8606,0,15,512,696
2021-08-12,272,274,851,17,176,14,0,13369,399,138,416,850,2674,226,139,10126,13,1175,2119,66,0,0,2,0,1,180,5987,35858,20,49,882,3,233,455,0,2141,64,2,0,0,1128,99,4272,4,63,0,2002,194,333,8194,63,484,225,0,1085,3,0,207,1936,95,0,0,4,372,1020,898,0,0,398,1024,28554,1117,0,0,5128,5497,406,16,3603,20,0,4358,196,85,88,118,0,5,86,120,40120,24709,39049,10243,1733,70,6525,7267,375,19034,1012,0,1546,0,1009,555,417,202,107,1817,17,0,2286,12,604,47,0,4,321,21668,125,7,51,0,303,130,24975,0,268,5,1443,389,0,10828,1038,3430,214,2473,2606,0,1,0,5,753,639,574,224,4619,,788,956,26,227,1502,12323,223,2708,197,371,21311,449,0,0,130,0,1,0,7,2,0,656,983,182,8,59,95,248,0,92,14271,1990,2,17410,3039,4,96,1055,2127,40,6,68,0,22782,0,195,,318,1360,22261,0,157,1868,1260,32763,144980,124,925,0,0,1969,5025,0,20,428,800
2021-08-13,207,379,860,16,154,0,0,8472,397,192,493,1005,1769,0,102,8465,6,1425,2014,109,0,18,13,1402,3,241,0,32995,0,55,1047,33,212,423,0,2316,51,0,0,0,833,66,4027,0,0,0,1821,210,308,8312,50,402,193,539,1038,4,0,312,0,97,0,0,3,272,765,975,4,0,644,926,26453,1294,35,0,5359,5536,308,9,3493,14,0,4216,138,66,100,0,4043,5,104,130,38667,30788,39119,9967,1978,70,4512,7398,544,20496,1010,16122,1437,0,1128,417,468,305,127,1632,381,0,2360,8,574,50,0,7,347,21468,111,16,101,0,296,258,22758,0,283,15,1453,354,0,10752,847,3456,280,2763,2717,0,0,0,3,636,663,872,0,4786,,423,758,0,193,1319,12939,194,2598,244,383,21661,515,0,6,82,0,1,0,5,2,5439,549,1072,27,1,49,85,201,0,0,13916,1929,29,15657,3152,11,115,1035,2100,42,16,67,0,23418,189,147,,321,2088,21372,16,273,1879,1215,32426,225981,104,948,0,0,885,9180,0,23,97,754
2021-08-14,171,410,753,0,206,0,6,6183,430,158,439,951,3508,0,124,6885,10,1151,0,0,0,0,4,0,0,0,0,29302,0,42,623,3,0,598,0,868,58,0,56,1,865,53,4007,3,0,0,0,66,367,8816,84,419,212,165,917,0,164,323,0,99,0,21,1,290,501,629,0,0,314,765,24427,0,0,0,5579,4675,570,9,3270,10,0,4167,192,47,111,0,0,2,0,82,36083,28598,29700,7610,2074,58,5622,7181,580,20303,658,0,1225,0,1370,375,520,226,108,1498,0,0,0,10,599,0,0,9,276,20670,74,7,94,0,281,0,23642,0,140,3,1402,394,0,10240,931,3419,130,1947,2339,0,5,0,3,665,788,268,0,3711,,388,852,0,105,1497,13929,211,2571,194,408,21531,466,0,6,93,0,0,0,0,6,0,288,1005,101,5,58,128,265,0,70,13020,1817,0,0,3263,0,106,0,0,45,7,64,0,22086,213,0,,148,2050,19949,6,181,1966,1206,29153,68264,111,966,0,0,851,9716,0,17,211,345
2021-08-15,92,397,603,0,83,0,19,3727,331,71,518,891,2993,0,103,6684,0,1305,0,0,0,0,1,797,13,0,0,13767,0,83,272,4,0,588,0,744,53,0,0,0,899,51,3132,0,0,0,0,0,298,8636,40,401,142,118,850,6,367,216,0,101,0,0,0,202,157,486,0,0,0,535,21269,0,0,275,4314,3732,404,7,1888,0,0,1309,183,24,106,0,0,1,0,64,32937,20813,36736,7011,1758,36,4464,5661,656,17888,1238,15103,789,0,1096,306,332,198,73,1515,0,22,2831,6,464,0,0,0,187,20546,137,3,51,0,237,0,0,0,97,1,1300,446,1,7380,405,2674,242,1793,2274,0,7,0,2,541,805,449,552,3669,,0,563,0,106,978,14385,148,2217,187,323,21010,418,0,13,79,0,6,0,0,0,0,266,817,67,4,53,95,95,0,54,10139,1553,0,0,3435,0,54,0,0,50,9,60,0,21882,293,419,,190,1678,18847,0,309,1309,1189,26440,44054,80,917,0,0,909,9580,0,20,183,235
2021-08-16,109,200,710,30,122,10,0,3636,256,56,482,774,1851,527,106,6959,23,894,5010,163,0,0,6,0,2,495,5622,18190,0,64,1301,2,483,593,0,4547,10,0,0,2,740,42,3161,0,42,0,3854,221,46,9169,32,165,75,92,959,1,10,283,0,107,0,0,2,163,506,688,1,0,817,451,11186,2211,43,0,2676,3549,522,8,2212,4,8,757,98,0,14,49,3596,3,188,56,25166,17384,41194,8830,1441,62,8698,3669,513,15007,1183,6922,679,0,740,343,237,349,49,706,109,0,2688,14,360,95,0,8,138,19740,152,2,43,0,233,515,16467,0,200,15,1061,297,0,3897,289,2706,76,2566,2228,0,0,0,0,584,293,530,214,3221,,997,444,6,147,0,14230,128,1135,260,286,20154,435,0,0,109,0,0,0,9,1,1755,175,1288,50,0,53,28,56,0,80,7983,1373,23,25726,3640,13,48,0,5579,67,10,54,0,21157,117,86,,89,1748,18163,0,137,1028,1109,28278,203843,95,877,0,0,861,8652,0,15,168,0
2021-08-17,101,451,695,6,233,0,0,8172,357,105,677,866,3322,0,105,7535,33,597,1741,98,0,0,0,1303,0,276,0,39006,9,65,1405,0,95,556,0,1862,38,0,0,0,398,28,3247,1,0,0,1932,160,341,9772,84,381,221,155,886,6,0,51,0,112,0,0,6,359,747,856,1,0,590,665,22959,2164,0,0,6208,5391,0,15,4412,8,0,3823,137,0,100,0,1844,3,45,104,35178,20741,50228,8778,1496,57,8252,5268,630,20105,1066,7597,1488,0,1765,256,341,207,154,1178,0,4,2276,12,596,89,0,0,244,19631,130,4,54,0,281,0,14814,0,345,6,1298,548,0,9041,1033,3306,154,2456,2348,0,10,0,10,357,995,747,173,3974,,0,656,0,181,2015,9829,215,2118,269,544,20349,557,0,26,0,0,6,0,7,3,0,148,1484,25,1,56,119,320,0,0,10685,1803,12,14336,7075,0,161,2811,3152,70,18,48,0,20128,247,273,,278,1062,21692,0,62,1499,1115,26628,148854,118,846,0,0,0,9605,0,39,358,958
2021-08-18,120,477,721,16,203,0,24,9764,504,0,747,1221,4129,0,127,7248,13,1061,2746,74,1118,52,0,715,3,420,0,40171,0,94,1387,3,0,593,0,2356,84,5,0,0,501,46,3154,0,0,0,2195,253,524,8666,65,412,299,119,1193,0,0,183,0,123,2006,38,2,286,769,985,0,0,653,673,28405,1622,19,123,5914,9008,1146,13,3437,16,0,4650,53,83,120,0,1950,3,109,130,36401,15768,39174,7992,1704,42,5883,7159,289,24096,888,7758,1506,0,2110,237,269,381,180,1689,0,0,2325,14,646,76,0,13,396,22242,106,13,82,0,262,338,28953,0,485,19,1587,535,0,9703,694,2878,186,2613,2863,0,0,0,7,0,1077,612,147,4373,,1589,838,20,199,1468,10820,207,2983,218,541,20312,645,0,27,103,0,0,0,6,4,0,264,1497,48,3,53,137,385,0,136,14727,2151,16,11956,3676,60,114,1320,3290,75,11,52,0,20515,226,246,,194,5578,19944,0,108,2049,1089,33646,166596,140,851,0,0,967,8800,0,25,382,452
2021-08-19,48,522,694,5,150,17,0,10596,559,208,707,1226,3614,180,96,6566,15,1355,2192,152,0,0,3,0,6,377,4081,36013,7,0,1371,12,0,533,0,2969,69,0,0,0,858,33,3193,5,0,0,2311,100,486,8972,51,433,212,137,984,0,0,304,1348,131,281,0,7,357,709,928,2,0,781,866,23973,1416,0,0,4921,8303,550,13,3273,12,8,5826,120,160,0,133,0,5,123,104,36571,22053,31266,8012,1818,55,8413,7240,555,25341,782,7687,1263,0,2236,276,249,284,146,1993,18,10,1949,10,557,63,0,4,187,22948,134,21,86,0,277,298,23169,0,426,6,1875,532,0,9462,618,2590,197,2321,2541,0,32,421,9,1823,1155,685,186,3239,,962,862,0,127,1371,14508,196,2554,306,595,20459,496,0,34,279,0,0,0,6,6,1115,175,1656,48,1,32,131,382,0,0,13671,2051,4,12445,3806,0,154,1288,2790,80,6,51,0,20902,278,0,,155,0,19320,20,159,2159,1077,36421,154417,113,844,0,0,1835,10510,0,35,384,404
2021-08-20,37,535,578,7,258,0,26,8160,508,152,891,1258,3968,114,79,5993,19,1738,2168,81,0,0,0,738,2,429,0,34213,0,387,1368,3,593,519,0,2998,47,2,0,1,752,20,3416,0,0,0,2060,311,468,9764,87,420,175,142,923,1,0,373,0,164,270,39,0,331,791,1006,0,0,485,684,22319,629,41,46,4743,8966,0,8,3596,11,0,5243,96,50,252,0,3205,2,0,64,34457,20004,28833,6121,2098,65,7606,7220,556,25992,721,7471,1414,0,2250,226,242,440,133,1019,0,0,2364,12,583,67,0,2,201,23564,95,5,51,0,216,312,21734,0,407,16,1841,634,2,8216,630,3009,160,2079,2237,0,24,0,11,304,1057,720,0,3084,,960,669,0,123,1396,16797,212,2507,221,628,20402,380,0,31,98,0,0,0,5,15,0,187,1592,156,0,40,122,333,0,0,14312,1880,16,12450,8647,4,140,1018,2575,85,9,48,0,19851,267,523,,257,3127,19918,13,0,2190,1070,37038,240034,145,863,0,0,0,10657,0,47,425,0
2021-08-21,49,658,515,0,234,12,43,5889,507,77,907,1328,3551,0,102,3991,0,1467,0,0,0,35,5,1210,1,0,0,25322,0,122,845,4,0,493,0,1053,41,5,0,0,712,32,2965,0,0,0,0,209,505,9740,0,311,174,0,1024,0,0,267,0,173,0,0,2,218,753,1282,0,0,198,673,22712,0,0,0,4901,6600,1029,9,3184,2,16,4580,123,80,177,0,0,3,0,73,30948,16744,24179,3958,2125,42,7277,7466,794,25662,0,7035,1286,0,2279,200,248,411,160,1386,1,0,0,5,790,0,0,4,150,22262,110,9,68,0,252,0,20307,0,376,8,1651,598,0,6513,510,2744,241,1424,2408,1,24,0,6,0,1250,277,0,3842,,862,691,0,140,1173,16251,222,2676,190,591,20414,415,0,19,0,0,0,0,0,7,957,144,1510,54,0,37,145,399,0,0,13261,1627,0,0,3884,0,161,0,0,80,10,49,0,20571,281,0,,123,2617,19351,0,0,2318,1066,31783,82516,123,881,0,0,1885,13439,0,33,359,585
2021-08-22,14,534,412,0,128,0,0,2979,385,55,894,1121,3069,0,97,4804,12,1302,0,0,0,0,0,249,6,0,0,13945,0,314,384,14,0,496,0,1156,52,0,0,0,663,21,2640,6,0,0,0,189,373,9548,48,311,134,110,720,6,386,198,0,184,0,0,3,101,172,785,0,0,303,503,17300,0,0,75,3803,5946,627,9,1947,0,10,1334,155,22,112,0,0,5,0,62,25072,12408,36419,5634,1688,38,5035,5922,0,22345,1386,6341,646,0,1682,167,244,305,101,1173,0,9,1722,6,425,0,0,3,72,19807,95,8,53,0,180,0,7658,0,149,4,3346,622,0,4661,261,2173,98,1702,2453,0,38,0,3,1452,881,553,385,3772,1,906,614,0,113,918,15584,185,2112,205,517,19977,393,0,31,156,0,0,0,0,0,0,155,1242,56,8,35,128,244,0,252,10748,1416,67,0,4304,0,132,0,0,102,10,45,0,19014,235,486,,71,2825,18622,11,0,1590,1076,31976,40175,68,855,0,0,0,11352,0,22,212,165
2021-08-23,72,397,506,14,131,0,50,6135,251,57,834,1077,2945,424,84,5717,12,918,4876,141,1838,0,0,488,2,836,4381,15654,0,104,1891,2,0,410,0,5445,35,0,19,2,578,35,2698,1,95,0,4795,85,73,9320,37,193,107,0,774,2,0,191,3613,189,0,0,1,319,259,927,2,0,591,371,5166,2745,50,31,2354,5592,518,3,2626,7,0,754,0,0,0,30,2861,5,340,62,25467,9604,38657,7151,1590,54,8586,4166,1430,16924,976,5669,619,0,1067,189,228,152,73,624,11,0,1625,4,319,145,0,2,153,17672,108,6,57,0,204,1028,6543,0,314,8,1596,415,0,2996,343,2186,280,1548,2390,0,42,0,0,565,330,1124,151,4075,0,1324,388,6,113,0,18011,107,1126,289,415,18875,496,0,0,121,0,0,0,6,0,793,88,1837,23,0,98,51,117,0,105,7632,1505,0,23899,4355,19,71,0,6223,102,6,46,0,17491,187,88,,112,1891,18857,1,21324,1189,1060,31798,223090,87,818,0,0,1880,10397,0,30,102,349
